case_id,payment_id,failure_category,revenue_at_risk,recoverability_status,recovery_probability,priority,recommended_action,preferred_method,reasoning,confidence,stop_condition,action_status,recovery_attempt_count,max_recovery_attempts,recovery_link_id,recovery_link_url,amount_recovered,created_at,updated_at
RC_000359,PAY_000359,AUTHENTICATION_FAILURE,149900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: authentication failure.,0.7911,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-04T17:08:00+00:00,2026-09-04T17:08:00+00:00
RC_000360,PAY_000360,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: bank decline.,0.7638,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:04:00+00:00,2026-09-03T16:04:00+00:00
RC_000361,PAY_000361,TIMEOUT,199900,PENDING_ASSESSMENT,0.75,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: timeout.,0.9125,,NONE,0,3,,,0,2026-09-05T08:07:00+00:00,2026-09-05T08:07:00+00:00
RC_000362,PAY_000362,CUSTOMER_ABANDONMENT,399900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: customer abandonment.,0.8892,,NONE,1,3,,,0,2026-09-05T15:33:00+00:00,2026-09-05T15:33:00+00:00
RC_000363,PAY_000363,INVALID_PAYMENT_DETAILS,199900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: invalid payment details.,0.739,,NONE,1,3,,,0,2026-09-05T15:35:00+00:00,2026-09-05T15:35:00+00:00
RC_000364,PAY_000364,RISK_REJECTION,999900,PENDING_ASSESSMENT,0.05,HIGH,STOP,card,Synthetic scenario: risk rejection.,0.9382,RISK_REJECTED,NONE,0,3,,,0,2026-09-04T17:03:00+00:00,2026-09-04T17:03:00+00:00
RC_000365,PAY_000365,TIMEOUT,79900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: timeout.,0.9111,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
RC_000366,PAY_000366,CUSTOMER_ABANDONMENT,599900,PENDING_ASSESSMENT,0.75,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: customer abandonment.,0.7901,,NONE,1,3,,,0,2026-09-05T14:08:00+00:00,2026-09-05T14:08:00+00:00
RC_000367,PAY_000367,RISK_REJECTION,49900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: risk rejection.,0.9641,RISK_REJECTED,NONE,1,3,,,0,2026-09-04T14:07:00+00:00,2026-09-04T14:07:00+00:00
RC_000368,PAY_000368,AUTHENTICATION_FAILURE,79900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: authentication failure.,0.7857,,NONE,0,3,,,0,2026-09-05T00:08:00+00:00,2026-09-05T00:08:00+00:00
RC_000369,PAY_000369,BANK_DECLINE,1499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,netbanking,Synthetic scenario: bank decline.,0.8629,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:02:00+00:00,2026-09-04T14:02:00+00:00
RC_000370,PAY_000370,INSUFFICIENT_FUNDS,299900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: insufficient funds.,0.9214,RECOVERY_WINDOW_EXPIRED,NONE,1,3,,,0,2026-09-04T14:07:00+00:00,2026-09-04T14:07:00+00:00
RC_000371,PAY_000371,INSUFFICIENT_FUNDS,249900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.7319,,NONE,0,3,,,0,2026-09-05T14:09:00+00:00,2026-09-05T14:09:00+00:00
RC_000372,PAY_000372,INSUFFICIENT_FUNDS,399900,PENDING_ASSESSMENT,0.4,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.806,,NONE,0,3,,,0,2026-09-05T08:04:00+00:00,2026-09-05T08:04:00+00:00
RC_000373,PAY_000373,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.35,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.9137,,NONE,1,3,,,0,2026-09-05T08:07:00+00:00,2026-09-05T08:07:00+00:00
RC_000374,PAY_000374,BANK_DECLINE,99900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.7398,,NONE,0,3,,,0,2026-09-05T00:01:00+00:00,2026-09-05T00:01:00+00:00
RC_000375,PAY_000375,INVALID_PAYMENT_DETAILS,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: invalid payment details.,0.8502,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-04T17:09:00+00:00,2026-09-04T17:09:00+00:00
RC_000376,PAY_000376,INVALID_PAYMENT_DETAILS,1499900,PENDING_ASSESSMENT,0.55,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: invalid payment details.,0.9542,,NONE,0,3,,,0,2026-09-05T14:01:00+00:00,2026-09-05T14:01:00+00:00
RC_000377,PAY_000377,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.7773,,NONE,2,3,,,0,2026-09-05T00:04:00+00:00,2026-09-05T00:04:00+00:00
RC_000378,PAY_000378,BANK_DECLINE,999900,PENDING_ASSESSMENT,0.1,HIGH,STOP,netbanking,Synthetic scenario: bank decline.,0.9537,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:08:00+00:00,2026-09-04T14:08:00+00:00
RC_000379,PAY_000379,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.35,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.9472,,NONE,1,3,,,0,2026-09-05T08:04:00+00:00,2026-09-05T08:04:00+00:00
RC_000380,PAY_000380,GATEWAY_FAILURE,199900,PENDING_ASSESSMENT,0.85,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: gateway failure.,0.806,,NONE,1,3,,,0,2026-09-05T08:02:00+00:00,2026-09-05T08:02:00+00:00
RC_000381,PAY_000381,GATEWAY_FAILURE,2499900,PENDING_ASSESSMENT,0.85,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: gateway failure.,0.8571,,NONE,1,3,,,0,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
RC_000382,PAY_000382,TIMEOUT,299900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: timeout.,0.7799,,NONE,0,3,,,0,2026-09-05T14:10:00+00:00,2026-09-05T14:10:00+00:00
RC_000383,PAY_000383,INVALID_PAYMENT_DETAILS,499900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: invalid payment details.,0.7924,,NONE,0,3,,,0,2026-09-05T14:02:00+00:00,2026-09-05T14:02:00+00:00
RC_000384,PAY_000384,GATEWAY_FAILURE,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: gateway failure.,0.7873,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T15:34:00+00:00,2026-09-05T15:34:00+00:00
RC_000385,PAY_000385,BANK_DECLINE,299900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,netbanking,Synthetic scenario: bank decline.,0.8026,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
RC_000386,PAY_000386,INSUFFICIENT_FUNDS,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: insufficient funds.,0.9636,RECOVERY_WINDOW_EXPIRED,NONE,2,3,,,0,2026-09-04T14:01:00+00:00,2026-09-04T14:01:00+00:00
RC_000387,PAY_000387,BANK_DECLINE,399900,PENDING_ASSESSMENT,0.45,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.8904,,NONE,0,3,,,0,2026-09-05T00:06:00+00:00,2026-09-05T00:06:00+00:00
RC_000388,PAY_000388,INSUFFICIENT_FUNDS,79900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.9359,,NONE,0,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000389,PAY_000389,TIMEOUT,599900,PENDING_ASSESSMENT,0.85,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: timeout.,0.8653,,NONE,0,3,,,0,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
RC_000390,PAY_000390,BANK_DECLINE,79900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.8953,,NONE,0,3,,,0,2026-09-05T15:32:00+00:00,2026-09-05T15:32:00+00:00
RC_000391,PAY_000391,INVALID_PAYMENT_DETAILS,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,wallet,Synthetic scenario: invalid payment details.,0.8095,LOW_CONFIDENCE,NONE,0,3,,,0,2026-09-04T17:06:00+00:00,2026-09-04T17:06:00+00:00
RC_000392,PAY_000392,INSUFFICIENT_FUNDS,399900,PENDING_ASSESSMENT,0.3,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.7888,,NONE,0,3,,,0,2026-09-05T14:07:00+00:00,2026-09-05T14:07:00+00:00
RC_000393,PAY_000393,AUTHENTICATION_FAILURE,199900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: authentication failure.,0.9034,,NONE,1,3,,,0,2026-09-05T15:36:00+00:00,2026-09-05T15:36:00+00:00
RC_000394,PAY_000394,BANK_DECLINE,499900,PENDING_ASSESSMENT,0.4,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.7585,,NONE,1,3,,,0,2026-09-05T14:08:00+00:00,2026-09-05T14:08:00+00:00
RC_000395,PAY_000395,BANK_DECLINE,99900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.728,,NONE,0,3,,,0,2026-09-05T14:01:00+00:00,2026-09-05T14:01:00+00:00
RC_000396,PAY_000396,GATEWAY_FAILURE,249900,PENDING_ASSESSMENT,0.95,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.8839,,NONE,0,3,,,0,2026-09-04T17:03:00+00:00,2026-09-04T17:03:00+00:00
RC_000397,PAY_000397,RISK_REJECTION,299900,PENDING_ASSESSMENT,0.05,MEDIUM,STOP,netbanking,Synthetic scenario: risk rejection.,0.7302,RISK_REJECTED,NONE,1,3,,,0,2026-09-05T15:38:00+00:00,2026-09-05T15:38:00+00:00
RC_000398,PAY_000398,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.5,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.8625,,NONE,0,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000399,PAY_000399,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.35,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.7617,,NONE,0,3,,,0,2026-09-04T17:01:00+00:00,2026-09-04T17:01:00+00:00
RC_000400,PAY_000400,INSUFFICIENT_FUNDS,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,netbanking,Synthetic scenario: insufficient funds.,0.8231,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:05:00+00:00,2026-09-03T16:05:00+00:00
RC_000401,PAY_000401,BANK_DECLINE,2499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,netbanking,Synthetic scenario: bank decline.,0.72,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:06:00+00:00,2026-09-03T16:06:00+00:00
RC_000402,PAY_000402,GATEWAY_FAILURE,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: gateway failure.,0.9498,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:04:00+00:00,2026-09-04T14:04:00+00:00
RC_000403,PAY_000403,GATEWAY_FAILURE,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: gateway failure.,0.9228,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:04:00+00:00,2026-09-04T14:04:00+00:00
RC_000404,PAY_000404,GATEWAY_FAILURE,399900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: gateway failure.,0.9249,RECOVERY_WINDOW_EXPIRED,NONE,1,3,,,0,2026-09-04T14:09:00+00:00,2026-09-04T14:09:00+00:00
RC_000405,PAY_000405,BANK_DECLINE,49900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: bank decline.,0.9374,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:01:00+00:00,2026-09-04T14:01:00+00:00
RC_000406,PAY_000406,INSUFFICIENT_FUNDS,49900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.8017,,NONE,0,3,,,0,2026-09-05T15:32:00+00:00,2026-09-05T15:32:00+00:00
RC_000407,PAY_000407,AUTHENTICATION_FAILURE,599900,PENDING_ASSESSMENT,0.55,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.753,,NONE,2,3,,,0,2026-09-05T08:02:00+00:00,2026-09-05T08:02:00+00:00
RC_000408,PAY_000408,AUTHENTICATION_FAILURE,299900,PENDING_ASSESSMENT,0.6,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: authentication failure.,0.8831,,NONE,0,3,,,0,2026-09-05T08:06:00+00:00,2026-09-05T08:06:00+00:00
RC_000409,PAY_000409,GATEWAY_FAILURE,299900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,netbanking,Synthetic scenario: gateway failure.,0.8234,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:10:00+00:00,2026-09-03T16:10:00+00:00
RC_000410,PAY_000410,GATEWAY_FAILURE,249900,PENDING_ASSESSMENT,0.85,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: gateway failure.,0.7699,,NONE,0,3,,,0,2026-09-05T00:03:00+00:00,2026-09-05T00:03:00+00:00
RC_000411,PAY_000411,BANK_DECLINE,599900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.7963,,NONE,1,3,,,0,2026-09-05T15:31:00+00:00,2026-09-05T15:31:00+00:00
RC_000412,PAY_000412,INSUFFICIENT_FUNDS,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: insufficient funds.,0.7246,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T00:10:00+00:00,2026-09-05T00:10:00+00:00
RC_000413,PAY_000413,BANK_DECLINE,1499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,netbanking,Synthetic scenario: bank decline.,0.8172,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T08:01:00+00:00,2026-09-05T08:01:00+00:00
RC_000414,PAY_000414,GATEWAY_FAILURE,999900,PENDING_ASSESSMENT,0.95,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: gateway failure.,0.946,,NONE,0,3,,,0,2026-09-05T14:01:00+00:00,2026-09-05T14:01:00+00:00
RC_000415,PAY_000415,AUTHENTICATION_FAILURE,1499900,PENDING_ASSESSMENT,0.75,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.8425,,NONE,0,3,,,0,2026-09-05T14:05:00+00:00,2026-09-05T14:05:00+00:00
RC_000416,PAY_000416,BANK_DECLINE,499900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.956,,NONE,2,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000417,PAY_000417,TIMEOUT,499900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: timeout.,0.9474,,NONE,0,3,,,0,2026-09-05T14:04:00+00:00,2026-09-05T14:04:00+00:00
RC_000418,PAY_000418,INVALID_PAYMENT_DETAILS,149900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: invalid payment details.,0.8275,,NONE,2,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000419,PAY_000419,INSUFFICIENT_FUNDS,1499900,PENDING_ASSESSMENT,0.25,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.9114,,NONE,2,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000420,PAY_000420,INSUFFICIENT_FUNDS,1499900,PENDING_ASSESSMENT,0.45,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.7265,,NONE,0,3,,,0,2026-09-04T17:02:00+00:00,2026-09-04T17:02:00+00:00
RC_000421,PAY_000421,BANK_DECLINE,49900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.9315,,NONE,0,3,,,0,2026-09-05T00:08:00+00:00,2026-09-05T00:08:00+00:00
RC_000422,PAY_000422,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: bank decline.,0.9575,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T08:04:00+00:00,2026-09-05T08:04:00+00:00
RC_000423,PAY_000423,RISK_REJECTION,399900,PENDING_ASSESSMENT,0.05,MEDIUM,STOP,wallet,Synthetic scenario: risk rejection.,0.8269,RISK_REJECTED,NONE,2,3,,,0,2026-09-05T00:03:00+00:00,2026-09-05T00:03:00+00:00
RC_000424,PAY_000424,INSUFFICIENT_FUNDS,1499900,PENDING_ASSESSMENT,0.35,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.9394,,NONE,0,3,,,0,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
RC_000425,PAY_000425,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.35,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.9134,,NONE,0,3,,,0,2026-09-05T14:04:00+00:00,2026-09-05T14:04:00+00:00
RC_000426,PAY_000426,INSUFFICIENT_FUNDS,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: insufficient funds.,0.7483,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:08:00+00:00,2026-09-04T14:08:00+00:00
RC_000427,PAY_000427,GATEWAY_FAILURE,49900,PENDING_ASSESSMENT,0.85,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.9406,,NONE,1,3,,,0,2026-09-05T00:03:00+00:00,2026-09-05T00:03:00+00:00
RC_000428,PAY_000428,INVALID_PAYMENT_DETAILS,79900,PENDING_ASSESSMENT,0.5,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: invalid payment details.,0.851,,NONE,1,3,,,0,2026-09-04T17:01:00+00:00,2026-09-04T17:01:00+00:00
RC_000429,PAY_000429,INSUFFICIENT_FUNDS,49900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.7605,,NONE,1,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000430,PAY_000430,TIMEOUT,399900,PENDING_ASSESSMENT,0.6,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: timeout.,0.7209,,NONE,2,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000431,PAY_000431,BANK_DECLINE,399900,PENDING_ASSESSMENT,0.45,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.8305,,NONE,0,3,,,0,2026-09-05T00:06:00+00:00,2026-09-05T00:06:00+00:00
RC_000432,PAY_000432,INSUFFICIENT_FUNDS,149900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.7563,,NONE,1,3,,,0,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
RC_000433,PAY_000433,BANK_DECLINE,299900,PENDING_ASSESSMENT,0.5,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.8631,,NONE,1,3,,,0,2026-09-05T00:09:00+00:00,2026-09-05T00:09:00+00:00
RC_000434,PAY_000434,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: bank decline.,0.9308,RECOVERY_WINDOW_EXPIRED,NONE,2,3,,,0,2026-09-04T14:06:00+00:00,2026-09-04T14:06:00+00:00
RC_000435,PAY_000435,INSUFFICIENT_FUNDS,499900,PENDING_ASSESSMENT,0.3,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.9024,,NONE,0,3,,,0,2026-09-05T14:09:00+00:00,2026-09-05T14:09:00+00:00
RC_000436,PAY_000436,TIMEOUT,1499900,PENDING_ASSESSMENT,0.75,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: timeout.,0.8638,,NONE,0,3,,,0,2026-09-05T00:08:00+00:00,2026-09-05T00:08:00+00:00
RC_000437,PAY_000437,INSUFFICIENT_FUNDS,399900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.7204,,NONE,0,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000438,PAY_000438,INSUFFICIENT_FUNDS,299900,PENDING_ASSESSMENT,0.3,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.7731,,NONE,0,3,,,0,2026-09-05T15:40:00+00:00,2026-09-05T15:40:00+00:00
RC_000439,PAY_000439,INSUFFICIENT_FUNDS,249900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.874,,NONE,0,3,,,0,2026-09-05T00:09:00+00:00,2026-09-05T00:09:00+00:00
RC_000440,PAY_000440,AUTHENTICATION_FAILURE,399900,PENDING_ASSESSMENT,0.7,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.943,,NONE,0,3,,,0,2026-09-05T15:37:00+00:00,2026-09-05T15:37:00+00:00
RC_000441,PAY_000441,BANK_DECLINE,499900,PENDING_ASSESSMENT,0.55,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.7247,,NONE,0,3,,,0,2026-09-04T17:08:00+00:00,2026-09-04T17:08:00+00:00
RC_000442,PAY_000442,RISK_REJECTION,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: risk rejection.,0.8627,RISK_REJECTED,NONE,1,3,,,0,2026-09-03T16:02:00+00:00,2026-09-03T16:02:00+00:00
RC_000443,PAY_000443,CUSTOMER_ABANDONMENT,1499900,PENDING_ASSESSMENT,0.65,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: customer abandonment.,0.8129,,NONE,0,3,,,0,2026-09-05T08:03:00+00:00,2026-09-05T08:03:00+00:00
RC_000444,PAY_000444,TIMEOUT,2499900,PENDING_ASSESSMENT,0.85,CRITICAL,CREATE_PAYMENT_LINK,card,Synthetic scenario: timeout.,0.9462,,NONE,0,3,,,0,2026-09-05T08:07:00+00:00,2026-09-05T08:07:00+00:00
RC_000445,PAY_000445,TIMEOUT,99900,PENDING_ASSESSMENT,0.7,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: timeout.,0.8348,,NONE,0,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000446,PAY_000446,CUSTOMER_ABANDONMENT,79900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: customer abandonment.,0.9064,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:10:00+00:00,2026-09-04T14:10:00+00:00
RC_000447,PAY_000447,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.4,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.7884,,NONE,0,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000448,PAY_000448,INSUFFICIENT_FUNDS,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: insufficient funds.,0.7378,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:02:00+00:00,2026-09-04T14:02:00+00:00
RC_000449,PAY_000449,CUSTOMER_ABANDONMENT,49900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: customer abandonment.,0.8962,NO_CONTACT_METHOD,NONE,0,3,,,0,2026-09-05T15:32:00+00:00,2026-09-05T15:32:00+00:00
RC_000450,PAY_000450,GATEWAY_FAILURE,149900,PENDING_ASSESSMENT,0.85,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: gateway failure.,0.7443,,NONE,0,3,,,0,2026-09-05T00:07:00+00:00,2026-09-05T00:07:00+00:00
RC_000451,PAY_000451,BANK_DECLINE,599900,PENDING_ASSESSMENT,0.55,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.8026,,NONE,1,3,,,0,2026-09-05T08:10:00+00:00,2026-09-05T08:10:00+00:00
RC_000452,PAY_000452,GATEWAY_FAILURE,399900,PENDING_ASSESSMENT,0.95,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.847,,NONE,1,3,,,0,2026-09-04T17:02:00+00:00,2026-09-04T17:02:00+00:00
RC_000453,PAY_000453,TIMEOUT,499900,PENDING_ASSESSMENT,0.85,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: timeout.,0.7809,,NONE,0,3,,,0,2026-09-05T08:09:00+00:00,2026-09-05T08:09:00+00:00
RC_000454,PAY_000454,INSUFFICIENT_FUNDS,2499900,PENDING_ASSESSMENT,0.4,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.7633,,NONE,0,3,,,0,2026-09-05T00:03:00+00:00,2026-09-05T00:03:00+00:00
RC_000455,PAY_000455,INSUFFICIENT_FUNDS,399900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.959,,NONE,0,3,,,0,2026-09-05T15:34:00+00:00,2026-09-05T15:34:00+00:00
